epoch,train_loss,train_acc,val_acc,val_macro_f1,val_obf_recall,val_fpr,lr
38.0,0.2677332020906302,0.9614615384615385,0.9576525508502834,0.9573804992233462,0.9222222222222223,0.04808635917566242,0.0002966316784621
39.0,0.2671920782144253,0.9615384615384616,0.9583194398132711,0.9580869488476838,0.9272727272727272,0.052011776251226695,0.0002730047501302267
40.0,0.27020248742286973,0.9606153846153846,0.9589863287762588,0.9587452831213525,0.9262626262626262,0.04808635917566242,0.00025000000000000017
41.0,0.26399669548181387,0.963076923076923,0.9579859953317773,0.9577225748682578,0.9232323232323232,0.04808635917566242,0.00022768048249248665
42.0,0.2636455023105328,0.9632307692307692,0.9583194398132711,0.9580769452485667,0.9262626262626262,0.05103042198233562,0.00020610737385376354
43.0,0.266505624120052,0.9602307692307692,0.9583194398132711,0.958027323101844,0.9202020202020202,0.04416094210009813,0.0001853398044750814
44.0,0.26421383905410767,0.9623076923076923,0.9599866622207403,0.9597597834957385,0.9282828282828283,0.047105004906771344,0.0001654346968205711
45.0,0.26198097538948056,0.965076923076923,0.9579859953317773,0.9576795355751767,0.9191919191919192,0.04416094210009813,0.0001464466094067263
46.0,0.26183920732828286,0.9633076923076923,0.9603201067022341,0.9601050429626147,0.9303030303030303,0.04906771344455348,0.00012842758726130298
47.0,0.2645492890431331,0.9633846153846154,0.9603201067022341,0.9600822163100088,0.9272727272727272,0.045142296368989206,0.00011142701927151459
48.0,0.2631716644580548,0.9638461538461538,0.9579859953317773,0.9576726710842184,0.9181818181818182,0.04317958783120707,9.549150281252635e-05
49.0,0.2616009064454299,0.963,0.9603201067022341,0.9600822163100088,0.9272727272727272,0.045142296368989206,8.066471602728805e-05
50.0,0.26204237075952386,0.9649230769230769,0.9593197732577526,0.9590581108949987,0.9242424242424242,0.045142296368989206,6.698729810778066e-05
51.0,0.2607007877276494,0.9642307692307692,0.9593197732577526,0.9590764862353081,0.9262626262626262,0.047105004906771344,5.449673790581612e-05
52.0,0.26197257350041314,0.9645384615384616,0.9596532177392464,0.9593973650582509,0.9252525252525252,0.04612365063788027,4.322727117869952e-05
53.0,0.2611000745846675,0.9633846153846154,0.9583194398132711,0.9580573886028302,0.9232323232323232,0.047105004906771344,3.3209786751399136e-05
54.0,0.261001423230538,0.9635384615384616,0.9596532177392464,0.9594001649695606,0.9252525252525252,0.045142296368989206,2.4471741852423238e-05
55.0,0.26253092090900126,0.9624615384615385,0.9596532177392464,0.9594062144076357,0.9262626262626262,0.047105004906771344,1.7037086855465846e-05
56.0,0.26376065561404594,0.9619230769230769,0.9596532177392464,0.9594198200417462,0.9272727272727272,0.047105004906771344,1.0926199633097158e-05
57.0,0.2616845625730661,0.9613846153846154,0.9596532177392464,0.9594285587838914,0.9282828282828283,0.04808635917566242,6.155829702431172e-06
58.0,0.26278334305836604,0.9645384615384616,0.9603201067022341,0.960066727172597,0.9252525252525252,0.04317958783120707,2.7390523158633003e-06
